Latitude,Longitude,Time,Fire_Present,Fire_Temperature,Rate_of_Spread,Wind_Direction,Wind_Speed,Humidity,Atmospheric_Temperature,Precipitation
-33.95488,18.39343,2025-09-23T06:15:00Z,0,0,0,105,36.8,20.4,20.5,0.0
-33.94704,18.39559,2025-09-23T06:15:00Z,0,0,0,133,35.3,28.2,21.6,0.0
-33.95121,18.39519,2025-09-23T06:15:00Z,0,0,0,154,34.5,39.1,25.9,0.0
-33.97095,18.43411,2025-09-23T06:15:00Z,0,0,0,151,31.6,36.6,23.7,0.0
-33.95209,18.4343,2025-09-23T06:15:00Z,0,0,0,149,29.9,30.3,20.7,0.06
-33.97113,18.41042,2025-09-23T06:15:00Z,0,0,0,124,30.9,39.7,17.5,0.0
-33.95435,18.40523,2025-09-23T06:15:00Z,0,0,0,133,15.3,34.2,19.7,0.0
-33.94848,18.39678,2025-09-23T06:15:00Z,0,0,0,98,26.2,28.7,18.5,0.0
-33.96451,18.39389,2025-09-23T06:15:00Z,0,0,0,133,11.4,25.7,24.9,0.0
-33.97485,18.43364,2025-09-23T06:15:00Z,0,0,0,151,30.0,18.4,26.3,0.0
-33.94245,18.41991,2025-09-23T06:15:00Z,0,0,0,176,30.9,19.5,25.1,0.35
-33.93962,18.40381,2025-09-23T06:15:00Z,0,0,0,174,31.5,38.6,17.6,0.0
-33.9759,18.42344,2025-09-23T06:15:00Z,0,0,0,137,23.0,35.0,18.4,0.0
-33.94656,18.41044,2025-09-23T06:15:00Z,1,656,10.19,115,17.0,25.7,24.8,0.0
-33.93802,18.39647,2025-09-23T06:15:00Z,1,733,25.91,99,34.9,36.6,27.4,0.0
-33.96317,18.4271,2025-09-23T06:15:00Z,1,715,27.93,144,21.1,26.8,26.9,0.0
-33.94957,18.41726,2025-09-23T06:15:00Z,1,703,18.72,162,30.7,26.9,24.5,0.0
-33.959,18.43306,2025-09-23T06:15:00Z,1,624,11.98,104,31.9,22.0,18.8,0.0
-33.94558,18.42497,2025-09-23T06:15:00Z,1,687,23.82,161,12.6,28.5,23.5,0.0
-33.96077,18.43041,2025-09-23T06:15:00Z,1,732,25.05,171,32.9,27.6,18.5,0.0
-33.96746,18.43075,2025-09-23T06:15:00Z,1,797,5.83,148,19.9,33.9,27.1,0.0
-33.96923,18.41126,2025-09-23T06:15:00Z,1,754,26.93,95,20.5,16.1,24.3,0.0
-33.9542,18.40046,2025-09-23T06:15:00Z,1,727,22.0,125,11.2,21.2,26.5,0.0
-33.95495,18.40371,2025-09-23T06:15:00Z,0,0,0,143,34.3,33.8,23.1,0.0
-33.96247,18.42267,2025-09-23T06:15:00Z,0,0,0,133,17.7,38.1,19.7,0.0
-33.97306,18.43578,2025-09-23T06:15:00Z,0,0,0,98,37.6,31.2,25.5,0.0
-33.97461,18.42965,2025-09-23T06:30:00Z,0,0,0,99,31.9,33.2,25.1,0.0
-33.94953,18.42914,2025-09-23T06:30:00Z,0,0,0,130,31.3,22.1,22.5,0.0
-33.97749,18.40595,2025-09-23T06:30:00Z,0,0,0,94,37.3,29.6,21.2,0.0
-33.94276,18.4313,2025-09-23T06:30:00Z,0,0,0,177,19.8,19.3,16.2,0.0
-33.97749,18.40663,2025-09-23T06:30:00Z,0,0,0,127,35.8,35.1,21.6,0.0
-33.93848,18.40741,2025-09-23T06:30:00Z,0,0,0,170,34.0,31.2,24.5,0.0
-33.96457,18.43725,2025-09-23T06:30:00Z,0,0,0,155,10.4,29.1,18.7,0.0
-33.94116,18.39875,2025-09-23T06:30:00Z,0,0,0,111,20.6,21.5,27.7,0.0
-33.94344,18.43214,2025-09-23T06:30:00Z,0,0,0,142,36.8,30.7,23.8,0.0
-33.96911,18.42464,2025-09-23T06:30:00Z,0,0,0,163,23.1,34.5,27.9,0.0
-33.96691,18.42812,2025-09-23T06:30:00Z,0,0,0,171,32.0,31.1,24.7,0.0
-33.96239,18.41149,2025-09-23T06:30:00Z,0,0,0,149,20.9,28.0,25.1,0.0
-33.96916,18.40995,2025-09-23T06:30:00Z,0,0,0,101,37.8,32.8,20.4,0.0
-33.95545,18.42317,2025-09-23T06:30:00Z,0,0,0,179,13.4,15.3,27.5,0.0
-33.95403,18.40234,2025-09-23T06:30:00Z,0,0,0,126,22.9,16.1,26.4,0.0
-33.94342,18.43762,2025-09-23T06:30:00Z,0,0,0,179,19.6,15.5,23.1,0.0
-33.96279,18.42543,2025-09-23T06:30:00Z,0,0,0,152,20.4,21.3,19.6,0.0
-33.95915,18.39635,2025-09-23T06:30:00Z,0,0,0,165,11.6,37.2,24.5,0.0
-33.96575,18.39987,2025-09-23T06:30:00Z,0,0,0,138,37.5,35.2,20.0,0.0
-33.93734,18.42951,2025-09-23T06:30:00Z,0,0,0,123,23.1,34.6,16.9,0.4
-33.96221,18.40288,2025-09-23T06:30:00Z,0,0,0,180,30.3,33.5,20.9,0.0
-33.94517,18.40251,2025-09-23T06:30:00Z,0,0,0,146,15.5,22.7,25.7,0.0
-33.96847,18.39585,2025-09-23T06:30:00Z,0,0,0,139,21.5,17.4,27.9,0.0
-33.96882,18.42943,2025-09-23T06:30:00Z,0,0,0,167,24.5,38.5,27.1,0.0
-33.93826,18.42205,2025-09-23T06:30:00Z,0,0,0,126,19.6,22.7,22.5,0.0
-33.96882,18.41851,2025-09-23T06:30:00Z,0,0,0,150,20.2,16.0,19.7,0.0
-33.94084,18.42791,2025-09-23T06:30:00Z,0,0,0,167,22.2,31.6,21.0,0.4
-33.94579,18.4142,2025-09-23T06:30:00Z,1,679,21.46,174,23.6,25.6,25.0,0.0
-33.94161,18.39342,2025-09-23T06:30:00Z,1,607,17.52,145,29.1,20.9,27.4,0.0
-33.97461,18.40182,2025-09-23T06:30:00Z,1,685,23.96,108,20.5,37.3,23.7,0.0
-33.94317,18.43061,2025-09-23T06:30:00Z,1,691,12.34,172,27.5,32.7,22.6,0.0
-33.96297,18.43355,2025-09-23T06:30:00Z,1,897,27.19,102,25.7,15.5,27.6,0.0
-33.96795,18.42487,2025-09-23T06:30:00Z,1,790,22.7,164,39.9,30.0,18.7,0.0
-33.97586,18.43479,2025-09-23T06:30:00Z,1,893,14.6,107,31.6,28.6,20.8,0.0
-33.96485,18.39393,2025-09-23T06:30:00Z,1,789,13.72,108,25.0,36.2,21.5,0.0
-33.9502,18.41767,2025-09-23T06:30:00Z,1,845,11.96,110,33.4,35.5,24.8,0.0
-33.95772,18.41931,2025-09-23T06:30:00Z,1,643,10.82,131,22.5,27.3,22.8,0.0
-33.94821,18.41821,2025-09-23T06:30:00Z,1,731,26.77,132,21.9,19.9,21.0,0.0
-33.94339,18.42768,2025-09-23T06:30:00Z,1,752,20.89,170,12.3,15.3,20.5,0.0
-33.95933,18.42561,2025-09-23T06:30:00Z,1,692,14.7,163,14.2,20.5,17.2,0.0
-33.95821,18.40266,2025-09-23T06:30:00Z,1,900,11.71,154,28.9,25.0,17.7,0.0
-33.94679,18.42399,2025-09-23T06:30:00Z,1,654,10.43,142,32.7,30.4,25.5,0.15
-33.96581,18.40833,2025-09-23T06:30:00Z,1,609,8.55,94,14.1,35.4,23.1,0.0
-33.97621,18.39255,2025-09-23T06:30:00Z,1,644,8.73,123,20.2,34.5,20.2,0.0
-33.95859,18.40356,2025-09-23T06:30:00Z,1,601,5.38,119,38.1,38.4,19.6,0.0
-33.95333,18.41389,2025-09-23T06:30:00Z,1,739,16.71,158,10.3,33.6,17.0,0.0
-33.93837,18.42676,2025-09-23T06:30:00Z,1,776,27.55,125,27.4,38.4,21.6,0.07
-33.94199,18.42455,2025-09-23T06:30:00Z,1,860,14.29,149,35.5,26.8,23.7,0.39
-33.9581,18.40404,2025-09-23T06:30:00Z,1,611,26.91,115,25.9,19.2,25.8,0.0
-33.96453,18.42273,2025-09-23T06:30:00Z,1,803,25.35,170,31.4,34.0,28.0,0.0
-33.9737,18.4127,2025-09-23T06:30:00Z,1,746,26.75,157,15.3,25.6,17.9,0.0
-33.95469,18.4183,2025-09-23T06:30:00Z,1,782,5.88,119,26.6,30.3,26.4,0.0
-33.96894,18.42204,2025-09-23T06:30:00Z,1,792,17.84,172,18.0,27.7,23.7,0.0
-33.94192,18.42031,2025-09-23T06:30:00Z,1,615,27.49,120,32.4,33.1,24.7,0.0
-33.96699,18.41339,2025-09-23T06:30:00Z,1,777,13.68,99,27.8,35.9,22.0,0.0
-33.93892,18.422,2025-09-23T06:30:00Z,1,803,26.55,91,21.3,33.6,26.5,0.0
-33.97603,18.41197,2025-09-23T06:30:00Z,0,0,0,143,38.8,29.9,22.4,0.0
-33.96222,18.40509,2025-09-23T06:30:00Z,0,0,0,172,25.0,23.8,21.7,0.0
-33.96015,18.40357,2025-09-23T06:30:00Z,0,0,0,127,27.3,35.8,16.7,0.0
-33.97459,18.41864,2025-09-23T06:30:00Z,0,0,0,165,12.1,22.1,24.8,0.0
-33.9544,18.43457,2025-09-23T06:30:00Z,0,0,0,166,19.4,16.1,20.9,0.0
-33.96092,18.41246,2025-09-23T06:30:00Z,0,0,0,107,29.6,23.9,23.0,0.0
-33.97657,18.41086,2025-09-23T06:30:00Z,0,0,0,105,38.8,27.5,24.1,0.0
-33.96188,18.40173,2025-09-23T06:30:00Z,0,0,0,141,31.8,31.7,23.0,0.0
-33.94385,18.4251,2025-09-23T06:30:00Z,0,0,0,111,39.2,36.0,26.7,0.0
-33.97396,18.41768,2025-09-23T06:30:00Z,0,0,0,90,39.3,32.3,17.5,0.0
-33.96356,18.39985,2025-09-23T06:30:00Z,0,0,0,138,18.5,29.2,21.8,0.0
-33.94632,18.42145,2025-09-23T06:30:00Z,0,0,0,100,32.6,24.4,21.8,0.0
-33.9464,18.41086,2025-09-23T06:30:00Z,0,0,0,103,22.8,22.2,22.4,0.0
-33.94633,18.39728,2025-09-23T06:30:00Z,0,0,0,159,21.2,23.7,19.8,0.0
-33.96831,18.42811,2025-09-23T06:30:00Z,0,0,0,94,29.7,32.2,27.3,0.09
-33.94552,18.40549,2025-09-23T06:30:00Z,0,0,0,154,36.4,39.5,23.1,0.0
-33.97526,18.41826,2025-09-23T06:30:00Z,0,0,0,132,27.4,38.3,17.5,0.0
-33.93978,18.41746,2025-09-23T06:30:00Z,1,865,8.58,180,21.3,39.1,23.8,0.0
-33.94578,18.42566,2025-09-23T06:30:00Z,1,699,23.48,177,12.3,19.1,18.9,0.0
-33.94238,18.42969,2025-09-23T06:30:00Z,1,882,20.3,132,26.0,27.6,16.5,0.0
-33.9461,18.39881,2025-09-23T06:30:00Z,1,770,23.24,104,14.8,20.1,23.8,0.0
-33.9407,18.3994,2025-09-23T06:30:00Z,1,704,23.41,147,38.1,29.1,26.2,0.0
-33.93807,18.42399,2025-09-23T06:30:00Z,1,693,28.73,139,31.4,23.2,16.6,0.35
-33.96921,18.4124,2025-09-23T06:30:00Z,1,668,23.12,121,15.6,29.2,21.7,0.0
-33.95581,18.40344,2025-09-23T06:30:00Z,1,869,21.01,176,27.5,34.0,26.6,0.0
-33.96204,18.4182,2025-09-23T06:30:00Z,1,678,6.18,179,12.3,27.6,19.7,0.19
-33.95009,18.43426,2025-09-23T06:30:00Z,1,706,15.32,151,12.9,25.5,27.1,0.0
-33.94462,18.39483,2025-09-23T06:30:00Z,1,785,23.34,92,38.7,36.4,24.1,0.0
-33.93909,18.40816,2025-09-23T06:30:00Z,1,664,28.92,101,25.4,38.3,24.0,0.14
-33.95836,18.40763,2025-09-23T06:30:00Z,1,662,22.01,95,10.9,38.4,26.9,0.0
-33.94541,18.39392,2025-09-23T06:30:00Z,1,787,21.83,142,36.4,35.3,19.8,0.0
-33.94186,18.41445,2025-09-23T06:30:00Z,1,653,8.73,178,12.4,25.7,24.2,0.0
-33.9469,18.41414,2025-09-23T06:30:00Z,1,742,12.56,117,19.3,37.7,22.2,0.0
-33.95248,18.41088,2025-09-23T06:30:00Z,1,755,25.38,121,39.8,19.5,19.6,0.0
-33.9757,18.41556,2025-09-23T06:30:00Z,1,781,16.63,156,29.8,18.5,24.7,0.0
-33.95637,18.3965,2025-09-23T06:30:00Z,1,682,13.76,125,17.2,21.9,24.5,0.3
-33.96469,18.41277,2025-09-23T06:30:00Z,1,633,11.92,145,33.5,29.6,23.4,0.0
-33.95383,18.42046,2025-09-23T06:30:00Z,0,0,0,120,12.6,36.5,22.3,0.37
-33.96143,18.40421,2025-09-23T06:30:00Z,0,0,0,143,21.8,32.4,20.0,0.0
-33.97645,18.42233,2025-09-23T06:30:00Z,0,0,0,123,23.5,39.1,23.4,0.0
-33.97312,18.39259,2025-09-23T06:30:00Z,0,0,0,104,18.0,19.5,23.7,0.0
-33.95414,18.43059,2025-09-23T06:30:00Z,0,0,0,113,14.2,28.6,16.5,0.0
-33.94073,18.40354,2025-09-23T06:30:00Z,0,0,0,123,33.6,18.6,22.5,0.0
-33.97245,18.4194,2025-09-23T06:30:00Z,0,0,0,145,39.0,38.4,17.5,0.47
-33.97452,18.39525,2025-09-23T06:30:00Z,0,0,0,159,22.5,28.8,25.5,0.0
-33.96153,18.42604,2025-09-23T06:30:00Z,0,0,0,98,34.2,24.3,27.4,0.0
-33.97512,18.43207,2025-09-23T06:30:00Z,1,603,10.93,146,36.2,21.4,18.4,0.0
-33.94338,18.41391,2025-09-23T06:30:00Z,1,746,19.36,118,12.1,32.5,23.4,0.0
-33.95735,18.41803,2025-09-23T06:30:00Z,1,698,11.8,136,29.9,23.9,26.9,0.0
-33.96588,18.41152,2025-09-23T06:30:00Z,1,654,10.82,144,39.6,27.8,27.1,0.0
-33.95106,18.43259,2025-09-23T06:30:00Z,1,686,11.57,97,25.6,35.1,24.7,0.0
-33.93769,18.40702,2025-09-23T06:30:00Z,1,661,14.48,125,14.3,21.8,22.9,0.0
-33.94744,18.40314,2025-09-23T06:30:00Z,1,840,10.48,97,24.2,15.1,23.9,0.0
-33.95293,18.39256,2025-09-23T06:30:00Z,0,0,0,172,17.4,22.9,17.9,0.0
-33.93782,18.39912,2025-09-23T06:30:00Z,0,0,0,170,29.1,15.9,26.8,0.0
-33.93997,18.40714,2025-09-23T06:30:00Z,0,0,0,109,24.5,37.6,17.3,0.0
-33.94275,18.39669,2025-09-23T06:30:00Z,0,0,0,124,15.1,24.4,24.2,0.0
-33.96843,18.41787,2025-09-23T06:30:00Z,0,0,0,159,29.7,27.5,25.3,0.0
-33.9508,18.4157,2025-09-23T06:30:00Z,0,0,0,120,32.0,25.0,21.9,0.0
-33.97403,18.4059,2025-09-23T06:30:00Z,0,0,0,177,14.3,33.1,20.2,0.0
-33.97244,18.42398,2025-09-23T06:30:00Z,0,0,0,178,34.3,22.6,22.5,0.0
-33.96431,18.41175,2025-09-23T06:30:00Z,0,0,0,140,15.9,15.2,18.7,0.0
-33.95156,18.42038,2025-09-23T06:30:00Z,0,0,0,119,21.7,16.1,19.6,0.0
-33.97309,18.40797,2025-09-23T06:30:00Z,0,0,0,176,30.5,19.8,17.2,0.0
-33.95746,18.39223,2025-09-23T06:30:00Z,0,0,0,148,17.2,29.7,22.6,0.09
-33.95588,18.42407,2025-09-23T06:30:00Z,0,0,0,122,14.1,37.1,20.7,0.0
-33.95765,18.41449,2025-09-23T06:30:00Z,0,0,0,127,25.2,17.9,16.6,0.0
-33.96061,18.41545,2025-09-23T06:30:00Z,0,0,0,113,10.1,16.6,26.5,0.0
-33.95488,18.39343,2025-09-23T06:30:00Z,0,0,0,93,13.3,26.0,21.9,0.0
-33.94704,18.39559,2025-09-23T06:30:00Z,0,0,0,128,19.8,36.4,19.5,0.0
-33.95121,18.39519,2025-09-23T06:30:00Z,0,0,0,162,36.0,33.2,26.2,0.0
-33.97095,18.43411,2025-09-23T06:30:00Z,0,0,0,159,10.8,36.7,20.2,0.0
-33.95209,18.4343,2025-09-23T06:30:00Z,0,0,0,146,22.9,15.4,27.5,0.0
-33.97113,18.41042,2025-09-23T06:30:00Z,0,0,0,113,17.2,34.0,26.6,0.0
-33.95435,18.40523,2025-09-23T06:30:00Z,0,0,0,121,39.8,19.2,19.9,0.0
-33.94848,18.39678,2025-09-23T06:30:00Z,0,0,0,168,11.8,18.1,20.2,0.0
-33.96451,18.39389,2025-09-23T06:30:00Z,0,0,0,107,37.1,32.9,21.0,0.0
-33.97485,18.43364,2025-09-23T06:30:00Z,0,0,0,169,10.7,31.0,24.5,0.0
-33.94245,18.41991,2025-09-23T06:30:00Z,0,0,0,106,32.8,24.2,26.3,0.0
-33.93962,18.40381,2025-09-23T06:30:00Z,0,0,0,120,21.6,25.8,24.2,0.0
-33.9759,18.42344,2025-09-23T06:30:00Z,1,879,10.8,120,12.3,32.5,16.0,0.0
-33.94656,18.41044,2025-09-23T06:30:00Z,1,869,12.09,179,31.7,35.5,22.3,0.0
-33.93802,18.39647,2025-09-23T06:30:00Z,1,618,17.42,97,32.2,37.9,26.1,0.0
-33.96317,18.4271,2025-09-23T06:30:00Z,1,877,12.62,110,33.5,25.4,21.1,0.0
-33.94957,18.41726,2025-09-23T06:30:00Z,1,837,24.4,98,24.9,17.6,23.1,0.0
-33.959,18.43306,2025-09-23T06:30:00Z,1,830,27.05,150,28.7,34.6,27.8,0.0
-33.94558,18.42497,2025-09-23T06:30:00Z,1,606,25.05,178,39.8,28.1,20.8,0.0
-33.96077,18.43041,2025-09-23T06:30:00Z,1,635,18.72,120,21.5,19.5,27.7,0.0
-33.96746,18.43075,2025-09-23T06:30:00Z,1,698,27.48,134,32.9,38.0,25.2,0.32
-33.96923,18.41126,2025-09-23T06:30:00Z,1,888,13.55,139,38.3,30.9,19.4,0.31
-33.9542,18.40046,2025-09-23T06:30:00Z,1,617,11.14,94,14.8,31.7,22.0,0.0
-33.95495,18.40371,2025-09-23T06:30:00Z,0,0,0,130,14.6,31.0,18.1,0.0
-33.96247,18.42267,2025-09-23T06:30:00Z,0,0,0,128,29.5,32.2,24.2,0.0
-33.97306,18.43578,2025-09-23T06:30:00Z,0,0,0,124,16.8,19.3,21.0,0.0
-33.97461,18.42965,2025-09-23T06:45:00Z,0,0,0,160,39.1,15.6,22.5,0.0
-33.94953,18.42914,2025-09-23T06:45:00Z,0,0,0,167,32.0,20.4,26.5,0.0
-33.97749,18.40595,2025-09-23T06:45:00Z,0,0,0,123,12.3,30.4,22.0,0.0
-33.94276,18.4313,2025-09-23T06:45:00Z,0,0,0,105,33.1,33.4,20.1,0.35
-33.97749,18.40663,2025-09-23T06:45:00Z,0,0,0,94,29.1,33.5,25.1,0.0
-33.93848,18.40741,2025-09-23T06:45:00Z,0,0,0,159,11.8,38.9,24.5,0.0
-33.96457,18.43725,2025-09-23T06:45:00Z,0,0,0,115,28.0,26.9,19.1,0.24
-33.94116,18.39875,2025-09-23T06:45:00Z,0,0,0,96,22.9,29.4,22.6,0.0
-33.94344,18.43214,2025-09-23T06:45:00Z,0,0,0,92,37.8,17.2,27.2,0.0
-33.96911,18.42464,2025-09-23T06:45:00Z,0,0,0,143,31.8,16.4,17.0,0.0
-33.96691,18.42812,2025-09-23T06:45:00Z,0,0,0,162,18.6,18.1,23.0,0.0
-33.96239,18.41149,2025-09-23T06:45:00Z,0,0,0,154,29.1,30.6,23.1,0.0
-33.96916,18.40995,2025-09-23T06:45:00Z,0,0,0,155,30.5,16.2,18.1,0.47
-33.95545,18.42317,2025-09-23T06:45:00Z,0,0,0,149,31.3,17.8,18.7,0.0
-33.95403,18.40234,2025-09-23T06:45:00Z,0,0,0,155,10.4,30.6,26.2,0.0
-33.94342,18.43762,2025-09-23T06:45:00Z,0,0,0,126,22.1,31.3,19.5,0.0
-33.96279,18.42543,2025-09-23T06:45:00Z,0,0,0,129,24.4,38.0,26.4,0.0
-33.95915,18.39635,2025-09-23T06:45:00Z,0,0,0,119,17.4,30.1,26.1,0.0
-33.96575,18.39987,2025-09-23T06:45:00Z,0,0,0,99,23.0,28.7,27.2,0.0
-33.93734,18.42951,2025-09-23T06:45:00Z,0,0,0,157,34.9,20.2,18.2,0.0
-33.96221,18.40288,2025-09-23T06:45:00Z,0,0,0,157,18.2,37.0,24.3,0.0
-33.94517,18.40251,2025-09-23T06:45:00Z,0,0,0,112,20.2,39.3,26.1,0.0
-33.96847,18.39585,2025-09-23T06:45:00Z,0,0,0,101,10.3,24.6,26.1,0.18
-33.96882,18.42943,2025-09-23T06:45:00Z,0,0,0,97,19.8,37.5,17.6,0.0
-33.93826,18.42205,2025-09-23T06:45:00Z,0,0,0,118,12.6,16.2,19.7,0.4
-33.96882,18.41851,2025-09-23T06:45:00Z,0,0,0,102,34.7,35.5,17.1,0.0
-33.94084,18.42791,2025-09-23T06:45:00Z,0,0,0,156,28.9,33.8,26.3,0.0
-33.94579,18.4142,2025-09-23T06:45:00Z,1,738,9.26,157,35.9,23.2,23.6,0.0
-33.94161,18.39342,2025-09-23T06:45:00Z,1,725,17.8,161,11.2,26.7,18.0,0.0
-33.97461,18.40182,2025-09-23T06:45:00Z,1,887,10.81,122,23.7,25.6,26.0,0.0
-33.94317,18.43061,2025-09-23T06:45:00Z,1,849,7.1,134,29.4,24.0,17.0,0.0
-33.96297,18.43355,2025-09-23T06:45:00Z,1,883,16.24,128,14.1,28.3,19.5,0.0
-33.96795,18.42487,2025-09-23T06:45:00Z,1,719,7.47,154,26.3,28.0,25.8,0.0
-33.97586,18.43479,2025-09-23T06:45:00Z,1,707,19.06,121,38.6,29.5,22.8,0.02
-33.96485,18.39393,2025-09-23T06:45:00Z,1,665,6.35,138,19.9,21.6,25.2,0.45
-33.9502,18.41767,2025-09-23T06:45:00Z,1,754,12.96,128,30.6,17.4,26.3,0.0
-33.95772,18.41931,2025-09-23T06:45:00Z,1,825,20.21,113,26.3,35.9,24.3,0.0
-33.94821,18.41821,2025-09-23T06:45:00Z,1,806,29.34,151,22.3,33.1,20.6,0.0
-33.94339,18.42768,2025-09-23T06:45:00Z,1,734,7.1,177,18.5,30.4,17.3,0.0
-33.95933,18.42561,2025-09-23T06:45:00Z,1,601,18.51,121,38.7,35.9,24.2,0.0
-33.95821,18.40266,2025-09-23T06:45:00Z,1,764,13.59,138,20.8,26.3,25.6,0.0
-33.94679,18.42399,2025-09-23T06:45:00Z,1,749,22.73,130,10.5,22.4,18.6,0.0
-33.96581,18.40833,2025-09-23T06:45:00Z,1,893,26.89,105,31.9,15.7,27.6,0.0
-33.97621,18.39255,2025-09-23T06:45:00Z,1,640,7.42,90,32.7,33.7,21.9,0.0
-33.95859,18.40356,2025-09-23T06:45:00Z,1,714,15.56,99,22.5,18.0,19.5,0.0
-33.95333,18.41389,2025-09-23T06:45:00Z,1,660,13.72,179,19.6,34.7,23.7,0.02
-33.93837,18.42676,2025-09-23T06:45:00Z,1,829,15.73,102,21.1,35.5,20.5,0.0
-33.94199,18.42455,2025-09-23T06:45:00Z,1,759,29.73,97,13.1,18.4,24.9,0.0
-33.9581,18.40404,2025-09-23T06:45:00Z,1,864,9.19,165,26.8,35.3,22.7,0.0
-33.96453,18.42273,2025-09-23T06:45:00Z,1,810,14.65,131,35.0,17.5,16.9,0.0
-33.9737,18.4127,2025-09-23T06:45:00Z,1,824,28.71,124,30.3,17.4,16.4,0.0
-33.95469,18.4183,2025-09-23T06:45:00Z,1,824,19.17,103,29.1,22.3,20.2,0.0
-33.96894,18.42204,2025-09-23T06:45:00Z,1,843,12.22,179,11.8,32.1,27.8,0.0
-33.94192,18.42031,2025-09-23T06:45:00Z,1,678,29.03,144,18.6,27.8,20.6,0.0
-33.96699,18.41339,2025-09-23T06:45:00Z,1,633,17.9,97,27.4,18.2,22.6,0.08
-33.93892,18.422,2025-09-23T06:45:00Z,1,811,7.81,122,20.9,19.3,20.6,0.0
-33.97603,18.41197,2025-09-23T06:45:00Z,1,721,7.28,132,22.2,34.1,26.6,0.06
-33.96222,18.40509,2025-09-23T06:45:00Z,1,801,25.37,155,13.0,18.3,22.5,0.0
-33.96015,18.40357,2025-09-23T06:45:00Z,1,802,8.83,134,29.5,39.8,18.2,0.0
-33.97459,18.41864,2025-09-23T06:45:00Z,1,727,19.41,107,18.8,31.8,19.5,0.0
-33.9544,18.43457,2025-09-23T06:45:00Z,1,721,7.76,101,22.1,27.6,18.3,0.0
-33.96092,18.41246,2025-09-23T06:45:00Z,1,743,11.97,94,30.6,16.8,18.4,0.0
-33.97657,18.41086,2025-09-23T06:45:00Z,0,0,0,107,10.5,35.2,24.4,0.0
-33.96188,18.40173,2025-09-23T06:45:00Z,0,0,0,134,39.2,20.7,16.3,0.0
-33.94385,18.4251,2025-09-23T06:45:00Z,0,0,0,143,31.0,26.0,20.2,0.0
-33.97396,18.41768,2025-09-23T06:45:00Z,0,0,0,125,32.5,38.4,22.0,0.0
-33.96356,18.39985,2025-09-23T06:45:00Z,0,0,0,157,11.6,30.3,25.5,0.0
-33.94632,18.42145,2025-09-23T06:45:00Z,0,0,0,167,10.1,35.9,16.6,0.0
-33.9464,18.41086,2025-09-23T06:45:00Z,0,0,0,115,21.3,39.8,19.0,0.0
-33.94633,18.39728,2025-09-23T06:45:00Z,0,0,0,180,16.0,33.3,16.1,0.0
-33.96831,18.42811,2025-09-23T06:45:00Z,0,0,0,171,29.0,22.9,21.0,0.0
-33.94552,18.40549,2025-09-23T06:45:00Z,0,0,0,169,31.8,33.6,20.5,0.0
-33.97526,18.41826,2025-09-23T06:45:00Z,0,0,0,147,10.8,30.0,18.0,0.0
-33.93978,18.41746,2025-09-23T06:45:00Z,1,679,17.69,141,25.7,15.6,20.3,0.0
-33.94578,18.42566,2025-09-23T06:45:00Z,1,672,19.38,170,39.2,20.9,21.3,0.0
-33.94238,18.42969,2025-09-23T06:45:00Z,1,872,5.58,170,25.4,27.7,22.1,0.0
-33.9461,18.39881,2025-09-23T06:45:00Z,1,754,19.83,172,39.5,19.1,18.1,0.0
-33.9407,18.3994,2025-09-23T06:45:00Z,1,897,29.5,120,19.0,27.2,23.4,0.0
-33.93807,18.42399,2025-09-23T06:45:00Z,1,773,18.13,105,35.3,32.3,27.8,0.0
-33.96921,18.4124,2025-09-23T06:45:00Z,1,838,9.13,165,15.0,25.3,25.1,0.0
-33.95581,18.40344,2025-09-23T06:45:00Z,1,638,13.9,121,10.6,29.9,17.5,0.0
-33.96204,18.4182,2025-09-23T06:45:00Z,1,893,20.51,101,37.1,31.7,19.0,0.0
-33.95009,18.43426,2025-09-23T06:45:00Z,1,708,19.14,91,17.0,34.9,16.9,0.0
-33.94462,18.39483,2025-09-23T06:45:00Z,1,840,5.81,109,31.6,36.6,24.7,0.0
-33.93909,18.40816,2025-09-23T06:45:00Z,1,888,18.67,153,40.0,23.8,26.6,0.0
-33.95836,18.40763,2025-09-23T06:45:00Z,1,657,16.95,162,25.9,32.9,19.0,0.0
-33.94541,18.39392,2025-09-23T06:45:00Z,1,842,16.39,106,30.7,36.9,23.3,0.0
-33.94186,18.41445,2025-09-23T06:45:00Z,1,750,27.99,98,33.7,21.9,20.5,0.0
-33.9469,18.41414,2025-09-23T06:45:00Z,1,652,17.48,91,28.3,16.5,16.5,0.0
-33.95248,18.41088,2025-09-23T06:45:00Z,1,644,18.12,98,14.9,26.2,17.6,0.0
-33.9757,18.41556,2025-09-23T06:45:00Z,1,879,19.43,143,20.1,35.8,27.8,0.0
-33.95637,18.3965,2025-09-23T06:45:00Z,1,883,17.94,172,18.3,39.6,17.8,0.0
-33.96469,18.41277,2025-09-23T06:45:00Z,1,707,11.06,162,35.1,26.1,21.5,0.0
-33.95383,18.42046,2025-09-23T06:45:00Z,0,0,0,123,12.4,37.0,19.2,0.0
-33.96143,18.40421,2025-09-23T06:45:00Z,0,0,0,149,20.5,35.1,18.4,0.0
-33.97645,18.42233,2025-09-23T06:45:00Z,0,0,0,135,30.1,16.3,18.8,0.0
-33.97312,18.39259,2025-09-23T06:45:00Z,0,0,0,157,33.1,35.0,16.4,0.0
