Latitude,Longitude,Time,Fire_Present,Fire_Temperature,Rate_of_Spread,Wind_Direction,Wind_Speed,Humidity,Atmospheric_Temperature,Precipitation,Terrain
-33.9469,18.41414,2025-09-23T06:15:00Z,0.0,0.0,0.0,145,29.6,18.3,27.6,0.0,road
-33.95248,18.41088,2025-09-23T06:15:00Z,0.0,0.0,0.0,180,17.7,22.0,26.1,0.14,road
-33.9757,18.41556,2025-09-23T06:15:00Z,0.0,0.0,0.0,162,34.8,34.7,21.8,0.49,road
-33.95637,18.3965,2025-09-23T06:15:00Z,0.0,0.0,0.0,138,22.0,35.7,22.8,0.0,road
-33.96469,18.41277,2025-09-23T06:15:00Z,0.0,0.0,0.0,154,14.9,22.5,24.8,0.0,road
-33.95383,18.42046,2025-09-23T06:15:00Z,0.0,0.0,0.0,142,36.3,16.5,22.5,0.3,road
-33.96143,18.40421,2025-09-23T06:15:00Z,0.0,0.0,0.0,107,10.1,24.4,25.9,0.0,road
-33.97645,18.42233,2025-09-23T06:15:00Z,0.0,0.0,0.0,119,38.3,34.4,20.1,0.0,road
-33.97312,18.39259,2025-09-23T06:15:00Z,0.0,0.0,0.0,119,38.0,35.0,25.8,0.1,road
-33.95414,18.43059,2025-09-23T06:15:00Z,0.0,0.0,0.0,122,37.3,26.5,19.2,0.0,road
-33.94073,18.40354,2025-09-23T06:15:00Z,0.0,0.0,0.0,147,11.5,17.8,26.5,0.0,road
-33.97245,18.4194,2025-09-23T06:15:00Z,0.0,0.0,0.0,147,21.7,21.0,19.9,0.0,road
-33.97452,18.39525,2025-09-23T06:15:00Z,0.0,0.0,0.0,126,37.5,35.9,25.5,0.0,road
-33.96153,18.42604,2025-09-23T06:15:00Z,0.0,0.0,0.0,125,24.9,27.4,26.3,0.0,road
-33.97512,18.43207,2025-09-23T06:15:00Z,1.0,787.0,27.86,140,13.3,24.2,21.4,0.0,road
-33.94338,18.41391,2025-09-23T06:15:00Z,1.0,861.0,27.3,138,25.9,36.2,18.1,0.0,road
-33.95735,18.41803,2025-09-23T06:15:00Z,1.0,881.0,28.85,157,31.6,29.4,22.2,0.0,road
-33.96588,18.41152,2025-09-23T06:15:00Z,1.0,894.0,20.68,177,17.9,26.9,18.1,0.0,road
-33.95106,18.43259,2025-09-23T06:15:00Z,1.0,750.0,15.09,170,22.0,25.9,22.7,0.0,road
-33.93769,18.40702,2025-09-23T06:15:00Z,1.0,744.0,12.2,91,17.1,29.7,18.8,0.0,road
-33.94744,18.40314,2025-09-23T06:15:00Z,0.0,0.0,0.0,166,28.0,15.4,26.7,0.0,road
-33.95293,18.39256,2025-09-23T06:15:00Z,0.0,0.0,0.0,95,33.7,26.2,23.4,0.0,road
-33.93782,18.39912,2025-09-23T06:15:00Z,0.0,0.0,0.0,147,15.3,27.2,22.0,0.0,road
-33.93997,18.40714,2025-09-23T06:15:00Z,0.0,0.0,0.0,129,29.5,32.2,16.3,0.1,road
-33.94275,18.39669,2025-09-23T06:15:00Z,0.0,0.0,0.0,121,23.2,15.5,20.7,0.0,road
-33.96843,18.41787,2025-09-23T06:15:00Z,0.0,0.0,0.0,130,21.5,35.8,18.7,0.0,road
-33.9508,18.4157,2025-09-23T06:15:00Z,0.0,0.0,0.0,97,31.1,30.1,22.6,0.0,road
-33.97403,18.4059,2025-09-23T06:15:00Z,0.0,0.0,0.0,157,37.3,28.6,19.0,0.0,road
-33.97244,18.42398,2025-09-23T06:15:00Z,0.0,0.0,0.0,122,11.4,38.7,24.5,0.0,road
-33.96431,18.41175,2025-09-23T06:15:00Z,0.0,0.0,0.0,125,17.5,31.4,26.3,0.0,road
-33.95156,18.42038,2025-09-23T06:15:00Z,0.0,0.0,0.0,133,33.4,32.0,17.0,0.49,road
-33.97309,18.40797,2025-09-23T06:15:00Z,0.0,0.0,0.0,110,15.9,20.4,25.7,0.0,road
-33.95746,18.39223,2025-09-23T06:15:00Z,0.0,0.0,0.0,131,15.8,15.1,25.8,0.0,road
-33.95588,18.42407,2025-09-23T06:15:00Z,0.0,0.0,0.0,106,12.6,37.6,25.3,0.0,road
-33.95765,18.41449,2025-09-23T06:15:00Z,0.0,0.0,0.0,160,35.8,35.3,23.8,0.0,road
-33.96061,18.41545,2025-09-23T06:15:00Z,0.0,0.0,0.0,139,31.6,29.0,23.2,0.0,road
-33.95488,18.39343,2025-09-23T06:15:00Z,0.0,0.0,0.0,105,36.8,20.4,20.5,0.0,road
-33.94704,18.39559,2025-09-23T06:15:00Z,0.0,0.0,0.0,133,35.3,28.2,21.6,0.0,road
-33.95121,18.39519,2025-09-23T06:15:00Z,0.0,0.0,0.0,154,34.5,39.1,25.9,0.0,road
-33.97095,18.43411,2025-09-23T06:15:00Z,0.0,0.0,0.0,151,31.6,36.6,23.7,0.0,road
-33.95209,18.4343,2025-09-23T06:15:00Z,0.0,0.0,0.0,149,29.9,30.3,20.7,0.06,road
-33.97113,18.41042,2025-09-23T06:15:00Z,0.0,0.0,0.0,124,30.9,39.7,17.5,0.0,road
-33.95435,18.40523,2025-09-23T06:15:00Z,0.0,0.0,0.0,133,15.3,34.2,19.7,0.0,road
-33.94848,18.39678,2025-09-23T06:15:00Z,0.0,0.0,0.0,98,26.2,28.7,18.5,0.0,road
-33.96451,18.39389,2025-09-23T06:15:00Z,0.0,0.0,0.0,133,11.4,25.7,24.9,0.0,road
-33.97485,18.43364,2025-09-23T06:15:00Z,0.0,0.0,0.0,151,30.0,18.4,26.3,0.0,road
-33.94245,18.41991,2025-09-23T06:15:00Z,0.0,0.0,0.0,176,30.9,19.5,25.1,0.35,road
-33.93962,18.40381,2025-09-23T06:15:00Z,0.0,0.0,0.0,174,31.5,38.6,17.6,0.0,road
-33.9759,18.42344,2025-09-23T06:15:00Z,0.0,0.0,0.0,137,23.0,35.0,18.4,0.0,road
-33.94656,18.41044,2025-09-23T06:15:00Z,1.0,656.0,10.19,115,17.0,25.7,24.8,0.0,road
-33.93802,18.39647,2025-09-23T06:15:00Z,1.0,733.0,25.91,99,34.9,36.6,27.4,0.0,road
-33.96317,18.4271,2025-09-23T06:15:00Z,1.0,715.0,27.93,144,21.1,26.8,26.9,0.0,road
-33.94957,18.41726,2025-09-23T06:15:00Z,1.0,703.0,18.72,162,30.7,26.9,24.5,0.0,road
-33.959,18.43306,2025-09-23T06:15:00Z,1.0,624.0,11.98,104,31.9,22.0,18.8,0.0,road
-33.94558,18.42497,2025-09-23T06:15:00Z,1.0,687.0,23.82,161,12.6,28.5,23.5,0.0,road
-33.96077,18.43041,2025-09-23T06:15:00Z,1.0,732.0,25.05,171,32.9,27.6,18.5,0.0,road
-33.96746,18.43075,2025-09-23T06:15:00Z,1.0,797.0,5.83,148,19.9,33.9,27.1,0.0,road
-33.96923,18.41126,2025-09-23T06:15:00Z,1.0,754.0,26.93,95,20.5,16.1,24.3,0.0,road
-33.9542,18.40046,2025-09-23T06:15:00Z,1.0,727.0,22.0,125,11.2,21.2,26.5,0.0,road
-33.95495,18.40371,2025-09-23T06:15:00Z,0.0,0.0,0.0,143,34.3,33.8,23.1,0.0,road
-33.96247,18.42267,2025-09-23T06:15:00Z,0.0,0.0,0.0,133,17.7,38.1,19.7,0.0,road
-33.97306,18.43578,2025-09-23T06:15:00Z,0.0,0.0,0.0,98,37.6,31.2,25.5,0.0,road
-33.97461,18.42965,2025-09-23T06:30:00Z,0.0,0.0,0.0,99,31.9,33.2,25.1,0.0,road
-33.94953,18.42914,2025-09-23T06:30:00Z,0.0,0.0,0.0,130,31.3,22.1,22.5,0.0,road
-33.97749,18.40595,2025-09-23T06:30:00Z,0.0,0.0,0.0,94,37.3,29.6,21.2,0.0,road
-33.94276,18.4313,2025-09-23T06:30:00Z,0.0,0.0,0.0,177,19.8,19.3,16.2,0.0,road
-33.97749,18.40663,2025-09-23T06:30:00Z,0.0,0.0,0.0,127,35.8,35.1,21.6,0.0,road
-33.93848,18.40741,2025-09-23T06:30:00Z,0.0,0.0,0.0,170,34.0,31.2,24.5,0.0,road
-33.96457,18.43725,2025-09-23T06:30:00Z,0.0,0.0,0.0,155,10.4,29.1,18.7,0.0,road
-33.94116,18.39875,2025-09-23T06:30:00Z,0.0,0.0,0.0,111,20.6,21.5,27.7,0.0,road
-33.94344,18.43214,2025-09-23T06:30:00Z,0.0,0.0,0.0,142,36.8,30.7,23.8,0.0,road
-33.96911,18.42464,2025-09-23T06:30:00Z,0.0,0.0,0.0,163,23.1,34.5,27.9,0.0,road
-33.96691,18.42812,2025-09-23T06:30:00Z,0.0,0.0,0.0,171,32.0,31.1,24.7,0.0,road
-33.96239,18.41149,2025-09-23T06:30:00Z,0.0,0.0,0.0,149,20.9,28.0,25.1,0.0,road
-33.96916,18.40995,2025-09-23T06:30:00Z,0.0,0.0,0.0,101,37.8,32.8,20.4,0.0,road
-33.95545,18.42317,2025-09-23T06:30:00Z,0.0,0.0,0.0,179,13.4,15.3,27.5,0.0,road
-33.95403,18.40234,2025-09-23T06:30:00Z,0.0,0.0,0.0,126,22.9,16.1,26.4,0.0,road
-33.94342,18.43762,2025-09-23T06:30:00Z,0.0,0.0,0.0,179,19.6,15.5,23.1,0.0,road
-33.96279,18.42543,2025-09-23T06:30:00Z,0.0,0.0,0.0,152,20.4,21.3,19.6,0.0,road
-33.95915,18.39635,2025-09-23T06:30:00Z,0.0,0.0,0.0,165,11.6,37.2,24.5,0.0,road
-33.96575,18.39987,2025-09-23T06:30:00Z,0.0,0.0,0.0,138,37.5,35.2,20.0,0.0,road
-33.93734,18.42951,2025-09-23T06:30:00Z,0.0,0.0,0.0,123,23.1,34.6,16.9,0.4,road
-33.96221,18.40288,2025-09-23T06:30:00Z,0.0,0.0,0.0,180,30.3,33.5,20.9,0.0,road
-33.94517,18.40251,2025-09-23T06:30:00Z,0.0,0.0,0.0,146,15.5,22.7,25.7,0.0,road
-33.96847,18.39585,2025-09-23T06:30:00Z,0.0,0.0,0.0,139,21.5,17.4,27.9,0.0,road
-33.96882,18.42943,2025-09-23T06:30:00Z,0.0,0.0,0.0,167,24.5,38.5,27.1,0.0,road
-33.93826,18.42205,2025-09-23T06:30:00Z,0.0,0.0,0.0,126,19.6,22.7,22.5,0.0,road
-33.96882,18.41851,2025-09-23T06:30:00Z,0.0,0.0,0.0,150,20.2,16.0,19.7,0.0,road
-33.94084,18.42791,2025-09-23T06:30:00Z,0.0,0.0,0.0,167,22.2,31.6,21.0,0.4,road
-33.94579,18.4142,2025-09-23T06:30:00Z,1.0,679.0,21.46,174,23.6,25.6,25.0,0.0,road
-33.94161,18.39342,2025-09-23T06:30:00Z,1.0,607.0,17.52,145,29.1,20.9,27.4,0.0,road
-33.97461,18.40182,2025-09-23T06:30:00Z,1.0,685.0,23.96,108,20.5,37.3,23.7,0.0,road
-33.94317,18.43061,2025-09-23T06:30:00Z,1.0,691.0,12.34,172,27.5,32.7,22.6,0.0,road
-33.96297,18.43355,2025-09-23T06:30:00Z,1.0,897.0,27.19,102,25.7,15.5,27.6,0.0,road
-33.96795,18.42487,2025-09-23T06:30:00Z,1.0,790.0,22.7,164,39.9,30.0,18.7,0.0,road
-33.97586,18.43479,2025-09-23T06:30:00Z,1.0,893.0,14.6,107,31.6,28.6,20.8,0.0,road
-33.96485,18.39393,2025-09-23T06:30:00Z,1.0,789.0,13.72,108,25.0,36.2,21.5,0.0,road
-33.9502,18.41767,2025-09-23T06:30:00Z,1.0,845.0,11.96,110,33.4,35.5,24.8,0.0,road
-33.95772,18.41931,2025-09-23T06:30:00Z,1.0,643.0,10.82,131,22.5,27.3,22.8,0.0,road
-33.94821,18.41821,2025-09-23T06:30:00Z,1.0,731.0,26.77,132,21.9,19.9,21.0,0.0,road
-33.94339,18.42768,2025-09-23T06:30:00Z,1.0,752.0,20.89,170,12.3,15.3,20.5,0.0,road
-33.95933,18.42561,2025-09-23T06:30:00Z,1.0,692.0,14.7,163,14.2,20.5,17.2,0.0,road
-33.95821,18.40266,2025-09-23T06:30:00Z,1.0,900.0,11.71,154,28.9,25.0,17.7,0.0,road
-33.94679,18.42399,2025-09-23T06:30:00Z,1.0,654.0,10.43,142,32.7,30.4,25.5,0.15,road
-33.96581,18.40833,2025-09-23T06:30:00Z,1.0,609.0,8.55,94,14.1,35.4,23.1,0.0,road
-33.97621,18.39255,2025-09-23T06:30:00Z,1.0,644.0,8.73,123,20.2,34.5,20.2,0.0,road
-33.95859,18.40356,2025-09-23T06:30:00Z,1.0,601.0,5.38,119,38.1,38.4,19.6,0.0,road
-33.95333,18.41389,2025-09-23T06:30:00Z,1.0,739.0,16.71,158,10.3,33.6,17.0,0.0,road
-33.93837,18.42676,2025-09-23T06:30:00Z,1.0,776.0,27.55,125,27.4,38.4,21.6,0.07,road
-33.94199,18.42455,2025-09-23T06:30:00Z,1.0,860.0,14.29,149,35.5,26.8,23.7,0.39,road
-33.9581,18.40404,2025-09-23T06:30:00Z,1.0,611.0,26.91,115,25.9,19.2,25.8,0.0,road
-33.96453,18.42273,2025-09-23T06:30:00Z,1.0,803.0,25.35,170,31.4,34.0,28.0,0.0,road
-33.9737,18.4127,2025-09-23T06:30:00Z,1.0,746.0,26.75,157,15.3,25.6,17.9,0.0,road
-33.95469,18.4183,2025-09-23T06:30:00Z,1.0,782.0,5.88,119,26.6,30.3,26.4,0.0,road
-33.96894,18.42204,2025-09-23T06:30:00Z,1.0,792.0,17.84,172,18.0,27.7,23.7,0.0,road
-33.94192,18.42031,2025-09-23T06:30:00Z,1.0,615.0,27.49,120,32.4,33.1,24.7,0.0,road
-33.96699,18.41339,2025-09-23T06:30:00Z,1.0,777.0,13.68,99,27.8,35.9,22.0,0.0,road
-33.93892,18.422,2025-09-23T06:30:00Z,1.0,803.0,26.55,91,21.3,33.6,26.5,0.0,road
-33.97603,18.41197,2025-09-23T06:30:00Z,0.0,0.0,0.0,143,38.8,29.9,22.4,0.0,road
-33.96222,18.40509,2025-09-23T06:30:00Z,0.0,0.0,0.0,172,25.0,23.8,21.7,0.0,road
-33.96015,18.40357,2025-09-23T06:30:00Z,0.0,0.0,0.0,127,27.3,35.8,16.7,0.0,road
-33.97459,18.41864,2025-09-23T06:30:00Z,0.0,0.0,0.0,165,12.1,22.1,24.8,0.0,road
-33.9544,18.43457,2025-09-23T06:30:00Z,0.0,0.0,0.0,166,19.4,16.1,20.9,0.0,road
-33.96092,18.41246,2025-09-23T06:30:00Z,0.0,0.0,0.0,107,29.6,23.9,23.0,0.0,road
-33.97657,18.41086,2025-09-23T06:30:00Z,0.0,0.0,0.0,105,38.8,27.5,24.1,0.0,road
-33.96188,18.40173,2025-09-23T06:30:00Z,0.0,0.0,0.0,141,31.8,31.7,23.0,0.0,road
-33.94385,18.4251,2025-09-23T06:30:00Z,0.0,0.0,0.0,111,39.2,36.0,26.7,0.0,road
-33.97396,18.41768,2025-09-23T06:30:00Z,0.0,0.0,0.0,90,39.3,32.3,17.5,0.0,road
-33.96356,18.39985,2025-09-23T06:30:00Z,0.0,0.0,0.0,138,18.5,29.2,21.8,0.0,road
-33.94632,18.42145,2025-09-23T06:30:00Z,0.0,0.0,0.0,100,32.6,24.4,21.8,0.0,road
-33.9464,18.41086,2025-09-23T06:30:00Z,0.0,0.0,0.0,103,22.8,22.2,22.4,0.0,road
-33.94633,18.39728,2025-09-23T06:30:00Z,0.0,0.0,0.0,159,21.2,23.7,19.8,0.0,road
-33.96831,18.42811,2025-09-23T06:30:00Z,0.0,0.0,0.0,94,29.7,32.2,27.3,0.09,road
-33.94552,18.40549,2025-09-23T06:30:00Z,0.0,0.0,0.0,154,36.4,39.5,23.1,0.0,road
-33.97526,18.41826,2025-09-23T06:30:00Z,0.0,0.0,0.0,132,27.4,38.3,17.5,0.0,road
-33.93978,18.41746,2025-09-23T06:30:00Z,1.0,865.0,8.58,180,21.3,39.1,23.8,0.0,road
-33.94578,18.42566,2025-09-23T06:30:00Z,1.0,699.0,23.48,177,12.3,19.1,18.9,0.0,road
-33.94238,18.42969,2025-09-23T06:30:00Z,1.0,882.0,20.3,132,26.0,27.6,16.5,0.0,road
-33.9461,18.39881,2025-09-23T06:30:00Z,1.0,770.0,23.24,104,14.8,20.1,23.8,0.0,road
-33.9407,18.3994,2025-09-23T06:30:00Z,1.0,704.0,23.41,147,38.1,29.1,26.2,0.0,road
-33.93807,18.42399,2025-09-23T06:30:00Z,1.0,693.0,28.73,139,31.4,23.2,16.6,0.35,road
-33.96921,18.4124,2025-09-23T06:30:00Z,1.0,668.0,23.12,121,15.6,29.2,21.7,0.0,road
-33.95581,18.40344,2025-09-23T06:30:00Z,1.0,869.0,21.01,176,27.5,34.0,26.6,0.0,road
-33.96204,18.4182,2025-09-23T06:30:00Z,1.0,678.0,6.18,179,12.3,27.6,19.7,0.19,road
-33.95009,18.43426,2025-09-23T06:30:00Z,1.0,706.0,15.32,151,12.9,25.5,27.1,0.0,road
-33.94462,18.39483,2025-09-23T06:30:00Z,1.0,785.0,23.34,92,38.7,36.4,24.1,0.0,road
-33.93909,18.40816,2025-09-23T06:30:00Z,1.0,664.0,28.92,101,25.4,38.3,24.0,0.14,road
-33.95836,18.40763,2025-09-23T06:30:00Z,1.0,662.0,22.01,95,10.9,38.4,26.9,0.0,road
-33.94541,18.39392,2025-09-23T06:30:00Z,1.0,787.0,21.83,142,36.4,35.3,19.8,0.0,road
-33.94186,18.41445,2025-09-23T06:30:00Z,1.0,653.0,8.73,178,12.4,25.7,24.2,0.0,road
-33.9469,18.41414,2025-09-23T06:30:00Z,1.0,742.0,12.56,117,19.3,37.7,22.2,0.0,road
-33.95248,18.41088,2025-09-23T06:30:00Z,1.0,755.0,25.38,121,39.8,19.5,19.6,0.0,road
-33.9757,18.41556,2025-09-23T06:30:00Z,1.0,781.0,16.63,156,29.8,18.5,24.7,0.0,road
-33.95637,18.3965,2025-09-23T06:30:00Z,1.0,682.0,13.76,125,17.2,21.9,24.5,0.3,road
-33.96469,18.41277,2025-09-23T06:30:00Z,1.0,633.0,11.92,145,33.5,29.6,23.4,0.0,road
-33.95383,18.42046,2025-09-23T06:30:00Z,0.0,0.0,0.0,120,12.6,36.5,22.3,0.37,road
-33.96143,18.40421,2025-09-23T06:30:00Z,0.0,0.0,0.0,143,21.8,32.4,20.0,0.0,road
-33.97645,18.42233,2025-09-23T06:30:00Z,0.0,0.0,0.0,123,23.5,39.1,23.4,0.0,road
-33.97312,18.39259,2025-09-23T06:30:00Z,0.0,0.0,0.0,104,18.0,19.5,23.7,0.0,road
-33.95414,18.43059,2025-09-23T06:30:00Z,0.0,0.0,0.0,113,14.2,28.6,16.5,0.0,road
-33.94073,18.40354,2025-09-23T06:30:00Z,0.0,0.0,0.0,123,33.6,18.6,22.5,0.0,road
-33.97245,18.4194,2025-09-23T06:30:00Z,0.0,0.0,0.0,145,39.0,38.4,17.5,0.47,road
-33.97452,18.39525,2025-09-23T06:30:00Z,0.0,0.0,0.0,159,22.5,28.8,25.5,0.0,road
-33.96153,18.42604,2025-09-23T06:30:00Z,0.0,0.0,0.0,98,34.2,24.3,27.4,0.0,road
-33.97512,18.43207,2025-09-23T06:30:00Z,1.0,603.0,10.93,146,36.2,21.4,18.4,0.0,road
-33.94338,18.41391,2025-09-23T06:30:00Z,1.0,746.0,19.36,118,12.1,32.5,23.4,0.0,road
-33.95735,18.41803,2025-09-23T06:30:00Z,1.0,698.0,11.8,136,29.9,23.9,26.9,0.0,road
-33.96588,18.41152,2025-09-23T06:30:00Z,1.0,654.0,10.82,144,39.6,27.8,27.1,0.0,road
-33.95106,18.43259,2025-09-23T06:30:00Z,1.0,686.0,11.57,97,25.6,35.1,24.7,0.0,road
-33.93769,18.40702,2025-09-23T06:30:00Z,1.0,661.0,14.48,125,14.3,21.8,22.9,0.0,road
-33.94744,18.40314,2025-09-23T06:30:00Z,1.0,840.0,10.48,97,24.2,15.1,23.9,0.0,road
-33.95293,18.39256,2025-09-23T06:30:00Z,0.0,0.0,0.0,172,17.4,22.9,17.9,0.0,road
-33.93782,18.39912,2025-09-23T06:30:00Z,0.0,0.0,0.0,170,29.1,15.9,26.8,0.0,road
-33.93997,18.40714,2025-09-23T06:30:00Z,0.0,0.0,0.0,109,24.5,37.6,17.3,0.0,road
-33.94275,18.39669,2025-09-23T06:30:00Z,0.0,0.0,0.0,124,15.1,24.4,24.2,0.0,road
-33.96843,18.41787,2025-09-23T06:30:00Z,0.0,0.0,0.0,159,29.7,27.5,25.3,0.0,road
-33.9508,18.4157,2025-09-23T06:30:00Z,0.0,0.0,0.0,120,32.0,25.0,21.9,0.0,road
-33.97403,18.4059,2025-09-23T06:30:00Z,0.0,0.0,0.0,177,14.3,33.1,20.2,0.0,road
-33.97244,18.42398,2025-09-23T06:30:00Z,0.0,0.0,0.0,178,34.3,22.6,22.5,0.0,road
-33.96431,18.41175,2025-09-23T06:30:00Z,0.0,0.0,0.0,140,15.9,15.2,18.7,0.0,road
-33.95156,18.42038,2025-09-23T06:30:00Z,0.0,0.0,0.0,119,21.7,16.1,19.6,0.0,road
-33.97309,18.40797,2025-09-23T06:30:00Z,0.0,0.0,0.0,176,30.5,19.8,17.2,0.0,road
-33.95746,18.39223,2025-09-23T06:30:00Z,0.0,0.0,0.0,148,17.2,29.7,22.6,0.09,road
-33.95588,18.42407,2025-09-23T06:30:00Z,0.0,0.0,0.0,122,14.1,37.1,20.7,0.0,road
-33.95765,18.41449,2025-09-23T06:30:00Z,0.0,0.0,0.0,127,25.2,17.9,16.6,0.0,road
-33.96061,18.41545,2025-09-23T06:30:00Z,0.0,0.0,0.0,113,10.1,16.6,26.5,0.0,road
-33.95488,18.39343,2025-09-23T06:30:00Z,0.0,0.0,0.0,93,13.3,26.0,21.9,0.0,road
-33.94704,18.39559,2025-09-23T06:30:00Z,0.0,0.0,0.0,128,19.8,36.4,19.5,0.0,road
-33.95121,18.39519,2025-09-23T06:30:00Z,0.0,0.0,0.0,162,36.0,33.2,26.2,0.0,road
-33.97095,18.43411,2025-09-23T06:30:00Z,0.0,0.0,0.0,159,10.8,36.7,20.2,0.0,road
-33.95209,18.4343,2025-09-23T06:30:00Z,0.0,0.0,0.0,146,22.9,15.4,27.5,0.0,road
-33.97113,18.41042,2025-09-23T06:30:00Z,0.0,0.0,0.0,113,17.2,34.0,26.6,0.0,road
-33.95435,18.40523,2025-09-23T06:30:00Z,0.0,0.0,0.0,121,39.8,19.2,19.9,0.0,road
-33.94848,18.39678,2025-09-23T06:30:00Z,0.0,0.0,0.0,168,11.8,18.1,20.2,0.0,road
-33.96451,18.39389,2025-09-23T06:30:00Z,0.0,0.0,0.0,107,37.1,32.9,21.0,0.0,road
-33.97485,18.43364,2025-09-23T06:30:00Z,0.0,0.0,0.0,169,10.7,31.0,24.5,0.0,road
-33.94245,18.41991,2025-09-23T06:30:00Z,0.0,0.0,0.0,106,32.8,24.2,26.3,0.0,road
-33.93962,18.40381,2025-09-23T06:30:00Z,0.0,0.0,0.0,120,21.6,25.8,24.2,0.0,road
-33.9759,18.42344,2025-09-23T06:30:00Z,1.0,879.0,10.8,120,12.3,32.5,16.0,0.0,road
-33.94656,18.41044,2025-09-23T06:30:00Z,1.0,869.0,12.09,179,31.7,35.5,22.3,0.0,road
-33.93802,18.39647,2025-09-23T06:30:00Z,1.0,618.0,17.42,97,32.2,37.9,26.1,0.0,road
-33.96317,18.4271,2025-09-23T06:30:00Z,1.0,877.0,12.62,110,33.5,25.4,21.1,0.0,road
-33.94957,18.41726,2025-09-23T06:30:00Z,1.0,837.0,24.4,98,24.9,17.6,23.1,0.0,road
-33.959,18.43306,2025-09-23T06:30:00Z,1.0,830.0,27.05,150,28.7,34.6,27.8,0.0,road
-33.94558,18.42497,2025-09-23T06:30:00Z,1.0,606.0,25.05,178,39.8,28.1,20.8,0.0,road
-33.96077,18.43041,2025-09-23T06:30:00Z,1.0,635.0,18.72,120,21.5,19.5,27.7,0.0,road
-33.96746,18.43075,2025-09-23T06:30:00Z,1.0,698.0,27.48,134,32.9,38.0,25.2,0.32,road
-33.96923,18.41126,2025-09-23T06:30:00Z,1.0,888.0,13.55,139,38.3,30.9,19.4,0.31,road
-33.9542,18.40046,2025-09-23T06:30:00Z,1.0,617.0,11.14,94,14.8,31.7,22.0,0.0,road
-33.95495,18.40371,2025-09-23T06:30:00Z,0.0,0.0,0.0,130,14.6,31.0,18.1,0.0,road
-33.96247,18.42267,2025-09-23T06:30:00Z,0.0,0.0,0.0,128,29.5,32.2,24.2,0.0,road
-33.97306,18.43578,2025-09-23T06:30:00Z,0.0,0.0,0.0,124,16.8,19.3,21.0,0.0,road
-33.97461,18.42965,2025-09-23T06:45:00Z,0.0,0.0,0.0,160,39.1,15.6,22.5,0.0,road
-33.94953,18.42914,2025-09-23T06:45:00Z,0.0,0.0,0.0,167,32.0,20.4,26.5,0.0,road
-33.97749,18.40595,2025-09-23T06:45:00Z,0.0,0.0,0.0,123,12.3,30.4,22.0,0.0,road
-33.94276,18.4313,2025-09-23T06:45:00Z,0.0,0.0,0.0,105,33.1,33.4,20.1,0.35,road
-33.97749,18.40663,2025-09-23T06:45:00Z,0.0,0.0,0.0,94,29.1,33.5,25.1,0.0,road
-33.93848,18.40741,2025-09-23T06:45:00Z,0.0,0.0,0.0,159,11.8,38.9,24.5,0.0,road
-33.96457,18.43725,2025-09-23T06:45:00Z,0.0,0.0,0.0,115,28.0,26.9,19.1,0.24,road
-33.94116,18.39875,2025-09-23T06:45:00Z,0.0,0.0,0.0,96,22.9,29.4,22.6,0.0,road
-33.94344,18.43214,2025-09-23T06:45:00Z,0.0,0.0,0.0,92,37.8,17.2,27.2,0.0,road
-33.96911,18.42464,2025-09-23T06:45:00Z,0.0,0.0,0.0,143,31.8,16.4,17.0,0.0,road
-33.96691,18.42812,2025-09-23T06:45:00Z,0.0,0.0,0.0,162,18.6,18.1,23.0,0.0,road
-33.96239,18.41149,2025-09-23T06:45:00Z,0.0,0.0,0.0,154,29.1,30.6,23.1,0.0,road
-33.96916,18.40995,2025-09-23T06:45:00Z,0.0,0.0,0.0,155,30.5,16.2,18.1,0.47,road
-33.95545,18.42317,2025-09-23T06:45:00Z,0.0,0.0,0.0,149,31.3,17.8,18.7,0.0,road
-33.95403,18.40234,2025-09-23T06:45:00Z,0.0,0.0,0.0,155,10.4,30.6,26.2,0.0,road
-33.94342,18.43762,2025-09-23T06:45:00Z,0.0,0.0,0.0,126,22.1,31.3,19.5,0.0,road
-33.96279,18.42543,2025-09-23T06:45:00Z,0.0,0.0,0.0,129,24.4,38.0,26.4,0.0,road
-33.95915,18.39635,2025-09-23T06:45:00Z,0.0,0.0,0.0,119,17.4,30.1,26.1,0.0,road
-33.96575,18.39987,2025-09-23T06:45:00Z,0.0,0.0,0.0,99,23.0,28.7,27.2,0.0,road
-33.93734,18.42951,2025-09-23T06:45:00Z,0.0,0.0,0.0,157,34.9,20.2,18.2,0.0,road
-33.96221,18.40288,2025-09-23T06:45:00Z,0.0,0.0,0.0,157,18.2,37.0,24.3,0.0,road
-33.94517,18.40251,2025-09-23T06:45:00Z,0.0,0.0,0.0,112,20.2,39.3,26.1,0.0,road
-33.96847,18.39585,2025-09-23T06:45:00Z,0.0,0.0,0.0,101,10.3,24.6,26.1,0.18,road
-33.96882,18.42943,2025-09-23T06:45:00Z,0.0,0.0,0.0,97,19.8,37.5,17.6,0.0,road
-33.93826,18.42205,2025-09-23T06:45:00Z,0.0,0.0,0.0,118,12.6,16.2,19.7,0.4,road
-33.96882,18.41851,2025-09-23T06:45:00Z,0.0,0.0,0.0,102,34.7,35.5,17.1,0.0,road
-33.94084,18.42791,2025-09-23T06:45:00Z,0.0,0.0,0.0,156,28.9,33.8,26.3,0.0,road
-33.94579,18.4142,2025-09-23T06:45:00Z,1.0,738.0,9.26,157,35.9,23.2,23.6,0.0,road
